"Event.ID","Purchase.Date","Customer.ID","City","State","Postal.Code","Sale.Location","Delivery.Method"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:15","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:14","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:13","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:12","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"16","10/21/2019 13:11","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:10","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:09","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
"15","10/21/2019 13:08","604","University Heights","OH","44118","POS","Will Call"
